modelo	gan
B	7226666.66666667
B	8266666.66666667
B	11130000
B	9730000
B	9673333.33333333
B	7543333.33333333
B	8940000
B	7423333.33333333
B	8796666.66666667
B	8460000
B	8743333.33333333
B	9920000
B	7513333.33333333
B	11060000
B	8563333.33333333
B	11183333.3333333
B	9440000
B	9270000
B	10576666.6666667
B	11413333.3333333
B	9333333.33333333
B	7216666.66666667
B	8243333.33333333
B	8610000
B	8776666.66666667
B	11643333.3333333
B	3936666.66666667
B	11626666.6666667
B	9606666.66666667
B	10180000
B	7490000
B	8393333.33333333
B	11523333.3333333
B	7633333.33333333
B	6800000
B	12376666.6666667
B	10536666.6666667
B	12820000
B	6766666.66666667
B	9086666.66666667
B	7010000
B	11583333.3333333
B	12196666.6666667
B	9630000
B	9450000
B	10553333.3333333
B	11006666.6666667
B	9736666.66666667
B	10680000
B	10170000
B	9376666.66666667
B	9630000
B	12136666.6666667
B	10436666.6666667
B	7833333.33333333
B	10453333.3333333
B	14230000
B	9253333.33333333
B	8686666.66666667
B	13220000
B	10656666.6666667
B	7563333.33333333
B	8706666.66666667
B	10020000
B	7673333.33333333
B	8780000
B	8390000
B	10120000
B	10166666.6666667
B	1e+07
B	11130000
B	8916666.66666667
B	8936666.66666667
B	9196666.66666667
B	6e+06
B	10450000
B	7866666.66666667
B	9003333.33333333
B	10780000
B	11246666.6666667
B	7073333.33333333
B	5593333.33333333
B	10543333.3333333
B	7383333.33333333
B	8826666.66666667
B	8563333.33333333
B	11423333.3333333
B	9066666.66666667
B	10226666.6666667
B	7216666.66666667
B	9763333.33333333
B	8703333.33333333
B	10250000
B	10170000
B	10100000
B	11913333.3333333
B	11620000
B	9113333.33333333
B	8233333.33333333
B	7286666.66666667
B	10040000
B	9383333.33333333
B	6746666.66666667
B	6336666.66666667
B	9313333.33333333
B	9363333.33333333
B	7736666.66666667
B	9326666.66666667
B	7680000
B	8293333.33333333
B	9053333.33333333
B	7403333.33333333
B	8766666.66666667
B	7603333.33333333
B	8313333.33333333
B	11753333.3333333
B	12510000
B	9283333.33333333
B	9203333.33333333
B	7706666.66666667
B	8713333.33333333
B	9020000
B	7906666.66666667
B	8830000
B	8240000
B	6453333.33333333
B	9573333.33333333
B	8616666.66666667
B	10620000
B	8070000
B	8183333.33333333
B	9110000
B	5093333.33333333
B	9976666.66666667
B	9046666.66666667
B	11113333.3333333
B	10443333.3333333
B	10696666.6666667
B	8450000
B	10303333.3333333
B	9166666.66666667
B	9623333.33333333
B	6826666.66666667
B	8170000
B	9686666.66666667
B	9520000
B	5180000
B	10946666.6666667
B	10453333.3333333
B	10050000
B	9066666.66666667
B	7746666.66666667
B	9640000
B	7916666.66666667
B	8480000
B	8010000
B	9843333.33333333
B	8653333.33333333
B	11973333.3333333
B	9696666.66666667
B	9316666.66666667
B	10316666.6666667
B	9506666.66666667
B	8823333.33333333
B	9133333.33333333
B	12706666.6666667
B	8133333.33333333
B	12060000
B	11076666.6666667
B	8876666.66666667
B	8180000
B	6733333.33333333
B	9843333.33333333
B	8530000
B	9600000
B	8930000
B	10156666.6666667
B	12620000
B	10150000
B	8193333.33333333
B	9006666.66666667
B	10670000
B	7106666.66666667
B	8953333.33333333
B	8610000
B	10136666.6666667
B	0
B	8510000
B	5830000
B	11343333.3333333
B	7413333.33333333
B	7530000
B	8223333.33333333
B	9236666.66666667
B	10793333.3333333
B	10743333.3333333
B	10460000
B	8990000
B	7880000
B	9693333.33333333
B	8870000
B	8266666.66666667
B	9476666.66666667
B	8973333.33333333
B	8113333.33333333
B	4850000
B	9243333.33333333
B	8666666.66666667
B	8430000
B	11820000
B	7083333.33333333
B	7853333.33333333
B	10330000
B	8480000
B	7600000
B	8753333.33333333
B	8386666.66666667
B	11023333.3333333
B	7863333.33333333
B	7696666.66666667
B	8770000
B	8283333.33333333
B	7456666.66666667
B	9340000
B	9326666.66666667
B	9236666.66666667
B	9190000
B	8046666.66666667
B	6690000
B	11083333.3333333
B	10240000
B	4896666.66666667
B	9540000
B	8493333.33333333
B	5280000
B	8746666.66666667
B	8010000
B	7636666.66666667
B	9226666.66666667
B	8920000
B	8213333.33333333
B	9736666.66666667
B	8636666.66666667
B	9336666.66666667
B	9580000
B	9540000
B	5300000
B	11276666.6666667
B	10293333.3333333
B	7910000
B	8546666.66666667
B	10483333.3333333
B	6900000
B	10543333.3333333
B	9030000
B	9546666.66666667
B	9676666.66666667
B	10696666.6666667
B	9326666.66666667
B	9106666.66666667
B	7376666.66666667
B	6803333.33333333
B	7690000
B	10113333.3333333
B	9576666.66666667
B	8663333.33333333
B	7300000
B	11526666.6666667
B	8910000
B	8523333.33333333
B	10790000
B	10326666.6666667
B	6993333.33333333
B	6833333.33333333
B	8826666.66666667
B	9780000
B	5390000
B	10983333.3333333
B	9833333.33333333
B	9903333.33333333
B	10086666.6666667
B	8176666.66666667
B	9206666.66666667
B	11020000
B	8383333.33333333
B	8250000
B	7550000
B	8963333.33333333
B	10953333.3333333
B	8153333.33333333
B	10456666.6666667
B	7833333.33333333
B	8453333.33333333
B	11260000
B	9803333.33333333
B	10430000
B	10373333.3333333
B	9280000
B	9766666.66666667
B	8616666.66666667
B	7083333.33333333
B	10563333.3333333
B	7190000
B	7786666.66666667
B	8510000
B	6723333.33333333
B	7990000
B	8730000
B	7716666.66666667
B	9066666.66666667
B	9806666.66666667
B	8563333.33333333
B	11053333.3333333
B	10293333.3333333
B	10910000
B	5703333.33333333
B	8750000
B	8753333.33333333
B	10723333.3333333
B	5020000
B	8553333.33333333
B	8950000
B	12090000
B	5020000
B	8900000
B	10923333.3333333
B	10456666.6666667
B	10513333.3333333
B	8606666.66666667
B	7966666.66666667
B	10363333.3333333
B	9450000
B	7146666.66666667
B	8063333.33333333
B	9896666.66666667
B	6836666.66666667
B	7673333.33333333
B	11060000
B	9406666.66666667
B	8070000
B	10840000
B	8790000
B	8080000
B	10086666.6666667
B	9720000
B	10953333.3333333
B	7480000
B	11573333.3333333
B	8066666.66666667
B	7723333.33333333
B	7480000
B	10156666.6666667
B	10733333.3333333
B	8300000
B	8573333.33333333
B	10236666.6666667
B	10843333.3333333
B	7910000
B	9180000
B	7566666.66666667
B	9803333.33333333
B	9966666.66666667
B	9846666.66666667
B	9650000
B	9330000
B	8806666.66666667
B	7473333.33333333
B	11433333.3333333
B	7353333.33333333
B	8770000
B	11330000
B	7126666.66666667
B	7820000
B	8533333.33333333
B	7183333.33333333
B	8403333.33333333
B	8580000
B	7980000
B	9906666.66666667
B	9450000
B	9720000
B	11660000
B	10763333.3333333
B	8850000
B	10040000
B	7146666.66666667
B	7880000
B	9783333.33333333
B	8253333.33333333
B	8826666.66666667
B	8543333.33333333
B	10543333.3333333
B	8900000
B	8773333.33333333
B	9536666.66666667
B	9526666.66666667
B	11043333.3333333
B	6666666.66666667
B	4843333.33333333
B	7290000
B	9506666.66666667
B	10316666.6666667
B	8980000
B	8936666.66666667
B	11116666.6666667
B	8156666.66666667
B	8703333.33333333
B	9953333.33333333
B	6643333.33333333
B	9223333.33333333
B	9773333.33333333
B	8100000
B	8113333.33333333
B	10300000
B	10233333.3333333
C	9280000
C	9383333.33333333
C	9923333.33333333
C	10276666.6666667
C	11290000
C	9820000
C	9043333.33333333
C	11633333.3333333
C	10296666.6666667
C	9906666.66666667
C	9956666.66666667
C	10700000
C	9786666.66666667
C	10153333.3333333
C	11246666.6666667
C	6496666.66666667
C	9803333.33333333
C	6873333.33333333
C	9483333.33333333
C	9880000
C	11530000
C	8083333.33333333
C	9403333.33333333
C	10616666.6666667
C	11086666.6666667
C	11006666.6666667
C	4586666.66666667
C	10140000
C	8350000
C	11470000
C	7533333.33333333
C	11653333.3333333
C	8536666.66666667
C	7763333.33333333
C	6993333.33333333
C	10986666.6666667
C	11120000
C	10450000
C	11636666.6666667
C	10056666.6666667
C	11390000
C	6473333.33333333
C	10276666.6666667
C	8340000
C	10146666.6666667
C	10256666.6666667
C	8033333.33333333
C	7436666.66666667
C	10250000
C	7893333.33333333
C	8926666.66666667
C	11056666.6666667
C	8283333.33333333
C	8423333.33333333
C	10193333.3333333
C	9136666.66666667
C	10213333.3333333
C	10716666.6666667
C	9900000
C	8920000
C	10600000
C	8643333.33333333
C	11363333.3333333
C	8796666.66666667
C	11216666.6666667
C	11906666.6666667
C	7666666.66666667
C	9043333.33333333
C	11823333.3333333
C	9910000
C	7396666.66666667
C	12170000
C	8940000
C	10116666.6666667
C	9420000
C	11403333.3333333
C	10710000
C	10496666.6666667
C	8403333.33333333
C	13230000
C	11333333.3333333
C	12140000
C	9863333.33333333
C	11303333.3333333
C	11546666.6666667
C	9656666.66666667
C	9380000
C	10320000
C	11156666.6666667
C	10456666.6666667
C	9926666.66666667
C	9283333.33333333
C	12526666.6666667
C	10960000
C	10096666.6666667
C	9793333.33333333
C	10270000
C	8500000
C	8566666.66666667
C	11596666.6666667
C	9460000
C	8413333.33333333
C	8266666.66666667
C	8476666.66666667
C	10313333.3333333
C	7010000
C	7616666.66666667
C	10220000
C	12020000
C	12830000
C	13076666.6666667
C	8736666.66666667
C	11173333.3333333
C	9013333.33333333
C	9320000
C	13820000
C	12833333.3333333
C	11840000
C	7523333.33333333
C	8903333.33333333
C	11326666.6666667
C	10270000
C	13060000
C	11070000
C	9913333.33333333
C	10783333.3333333
C	9106666.66666667
C	10936666.6666667
C	8603333.33333333
C	9796666.66666667
C	10050000
C	7963333.33333333
C	11836666.6666667
C	9180000
C	9260000
C	8590000
C	10020000
C	11753333.3333333
C	8420000
C	8426666.66666667
C	10470000
C	10390000
C	10226666.6666667
C	9540000
C	10116666.6666667
C	7940000
C	10450000
C	11413333.3333333
C	9870000
C	8890000
C	11966666.6666667
C	11090000
C	10996666.6666667
C	11050000
C	8533333.33333333
C	10933333.3333333
C	9050000
C	11300000
C	8800000
C	10073333.3333333
C	8063333.33333333
C	7996666.66666667
C	10190000
C	8326666.66666667
C	8986666.66666667
C	11756666.6666667
C	10576666.6666667
C	10266666.6666667
C	11440000
C	11750000
C	10213333.3333333
C	11020000
C	11056666.6666667
C	11660000
C	10916666.6666667
C	10603333.3333333
C	12473333.3333333
C	10130000
C	10753333.3333333
C	8676666.66666667
C	11870000
C	8043333.33333333
C	9930000
C	8380000
C	9606666.66666667
C	9910000
C	11763333.3333333
C	10406666.6666667
C	10483333.3333333
C	10846666.6666667
C	7473333.33333333
C	10073333.3333333
C	8766666.66666667
C	10770000
C	9996666.66666667
C	11073333.3333333
C	5780000
C	9560000
C	11010000
C	9733333.33333333
C	8826666.66666667
C	11453333.3333333
C	11086666.6666667
C	10683333.3333333
C	7973333.33333333
C	7933333.33333333
C	9450000
C	10683333.3333333
C	11430000
C	8343333.33333333
C	9776666.66666667
C	10886666.6666667
C	9350000
C	9410000
C	9356666.66666667
C	9903333.33333333
C	8903333.33333333
C	11073333.3333333
C	11996666.6666667
C	8816666.66666667
C	11690000
C	10706666.6666667
C	9273333.33333333
C	9723333.33333333
C	7263333.33333333
C	9626666.66666667
C	11586666.6666667
C	8286666.66666667
C	10010000
C	9490000
C	8306666.66666667
C	10716666.6666667
C	11836666.6666667
C	9783333.33333333
C	8650000
C	7466666.66666667
C	9203333.33333333
C	8333333.33333333
C	12300000
C	11356666.6666667
C	12996666.6666667
C	10330000
C	11623333.3333333
C	11350000
C	9e+06
C	11756666.6666667
C	10290000
C	9483333.33333333
C	11573333.3333333
C	10886666.6666667
C	11233333.3333333
C	8603333.33333333
C	10090000
C	8686666.66666667
C	8860000
C	10556666.6666667
C	12800000
C	8216666.66666667
C	8870000
C	10156666.6666667
C	10746666.6666667
C	9436666.66666667
C	11346666.6666667
C	9690000
C	10183333.3333333
C	9056666.66666667
C	9303333.33333333
C	9323333.33333333
C	6563333.33333333
C	10316666.6666667
C	9373333.33333333
C	9986666.66666667
C	10223333.3333333
C	9010000
C	9150000
C	10913333.3333333
C	7753333.33333333
C	11553333.3333333
C	9350000
C	10046666.6666667
C	11280000
C	11580000
C	10593333.3333333
C	9496666.66666667
C	11196666.6666667
C	7886666.66666667
C	9480000
C	10536666.6666667
C	11586666.6666667
C	8956666.66666667
C	11336666.6666667
C	10560000
C	9523333.33333333
C	7446666.66666667
C	11176666.6666667
C	11720000
C	8956666.66666667
C	9263333.33333333
C	10446666.6666667
C	11133333.3333333
C	10360000
C	5453333.33333333
C	7870000
C	9423333.33333333
C	13233333.3333333
C	8610000
C	10553333.3333333
C	8976666.66666667
C	8916666.66666667
C	8483333.33333333
C	9620000
C	8496666.66666667
C	9230000
C	10893333.3333333
C	8773333.33333333
C	8826666.66666667
C	8133333.33333333
C	9366666.66666667
C	9756666.66666667
C	9546666.66666667
C	9380000
C	9176666.66666667
C	10356666.6666667
C	10176666.6666667
C	11323333.3333333
C	11830000
C	9123333.33333333
C	9900000
C	10373333.3333333
C	8190000
C	10540000
C	8393333.33333333
C	12026666.6666667
C	11113333.3333333
C	8236666.66666667
C	9040000
C	11760000
C	11720000
C	10256666.6666667
C	10853333.3333333
C	9930000
C	9600000
C	8480000
C	8643333.33333333
C	10363333.3333333
C	9963333.33333333
C	10556666.6666667
C	9240000
C	10873333.3333333
C	7973333.33333333
C	11710000
C	8386666.66666667
C	12730000
C	7096666.66666667
C	7933333.33333333
C	8916666.66666667
C	8010000
C	10740000
C	5883333.33333333
C	9470000
C	10820000
C	11543333.3333333
C	9873333.33333333
C	7503333.33333333
C	7156666.66666667
C	8853333.33333333
C	9120000
C	10110000
C	7786666.66666667
C	11180000
C	10143333.3333333
C	8160000
C	9950000
C	10033333.3333333
C	8833333.33333333
C	11620000
C	11716666.6666667
C	11643333.3333333
C	9600000
C	10310000
C	10846666.6666667
C	8633333.33333333
C	8060000
C	9963333.33333333
C	9036666.66666667
C	11760000
C	9886666.66666667
C	9126666.66666667
C	12240000
C	9916666.66666667
C	9233333.33333333
C	10560000
C	7300000
C	8810000
C	10913333.3333333
C	11030000
C	9346666.66666667
C	9630000
C	8493333.33333333
C	8673333.33333333
C	7713333.33333333
C	10093333.3333333
C	8293333.33333333
C	10886666.6666667
C	7943333.33333333
C	7400000
C	9643333.33333333
C	10123333.3333333
C	8583333.33333333
C	10153333.3333333
C	10853333.3333333
C	7700000
C	10150000
C	8653333.33333333
C	10943333.3333333
C	10400000
C	12603333.3333333
C	10460000
C	7526666.66666667
C	12433333.3333333
C	8513333.33333333
C	10070000
C	11043333.3333333
C	9790000
C	10476666.6666667
C	11030000
C	11206666.6666667
C	8256666.66666667
C	11293333.3333333
C	9976666.66666667
C	6176666.66666667
C	9076666.66666667
C	8136666.66666667
C	10326666.6666667
C	8223333.33333333
C	11963333.3333333
C	7960000
C	11980000
C	8433333.33333333
C	10330000
C	8940000
C	9716666.66666667
C	11203333.3333333
C	7910000
C	8490000
C	10066666.6666667
C	10740000
C	10146666.6666667
C	11230000
C	7393333.33333333
C	9246666.66666667
C	9420000
C	9893333.33333333
C	7963333.33333333
C	10183333.3333333
C	11433333.3333333
C	12943333.3333333
C	8913333.33333333
C	8746666.66666667
C	10146666.6666667
C	10686666.6666667
C	11740000
C	9780000
C	10333333.3333333
C	9113333.33333333
C	9043333.33333333
C	9253333.33333333
C	11800000
C	10173333.3333333
C	11310000
C	10566666.6666667
C	8403333.33333333
C	9470000
C	10593333.3333333
C	9873333.33333333
C	9446666.66666667
C	11433333.3333333
C	9926666.66666667
C	9953333.33333333
C	11460000
C	10416666.6666667
C	10786666.6666667
C	10736666.6666667
C	8123333.33333333
C	8853333.33333333
C	9040000
C	11176666.6666667
C	9933333.33333333
C	11253333.3333333
C	9896666.66666667
C	10130000
C	8510000
C	9286666.66666667
C	10340000
C	11766666.6666667
C	9823333.33333333
C	12410000
C	10406666.6666667
C	11070000
C	11526666.6666667
C	8816666.66666667
C	9890000
C	12576666.6666667
C	9213333.33333333
C	8730000
C	9560000
C	11646666.6666667
C	8906666.66666667
C	9273333.33333333
C	7146666.66666667
C	11826666.6666667
C	10396666.6666667
C	7770000
C	8690000
C	10260000
C	9563333.33333333
C	11110000
C	8600000
C	9e+06
C	9686666.66666667
C	10996666.6666667
C	9326666.66666667
C	12443333.3333333
C	8856666.66666667
C	7016666.66666667
C	9770000
C	9283333.33333333
C	12036666.6666667
C	10320000
C	10066666.6666667
C	9776666.66666667
C	9430000
C	9593333.33333333
C	10193333.3333333
C	8346666.66666667
C	8776666.66666667
C	10276666.6666667
C	11550000
C	8940000
C	10080000
C	8550000
C	10173333.3333333
C	10666666.6666667
C	10926666.6666667
C	8520000
C	9136666.66666667
C	11760000
C	9540000
C	9013333.33333333
C	9416666.66666667
C	9903333.33333333
C	10396666.6666667
C	10346666.6666667
C	9353333.33333333
C	9986666.66666667
C	9643333.33333333
C	11686666.6666667
C	10910000
C	10006666.6666667
C	9213333.33333333
C	10260000
C	10133333.3333333
C	10890000
C	8466666.66666667
C	10406666.6666667
C	11436666.6666667
C	10796666.6666667
C	8930000
C	8593333.33333333
C	11203333.3333333
C	12696666.6666667
C	9050000
C	10380000
C	8723333.33333333
C	11563333.3333333
C	8366666.66666667
C	10576666.6666667
C	9456666.66666667
C	9030000
C	10663333.3333333
C	7790000
C	9543333.33333333
C	7066666.66666667
C	8743333.33333333
C	10290000
C	11643333.3333333
C	10606666.6666667
C	10283333.3333333
C	10833333.3333333
C	10783333.3333333
C	9450000
C	9160000
C	8726666.66666667
C	10473333.3333333
C	9420000
C	8226666.66666667
C	11023333.3333333
C	8943333.33333333
C	11960000
C	9463333.33333333
C	10243333.3333333
C	8963333.33333333
C	10693333.3333333
C	9856666.66666667
C	11153333.3333333
C	9280000
C	9116666.66666667
C	10353333.3333333
C	9990000
C	12530000
C	10823333.3333333
C	6700000
C	11696666.6666667
C	9443333.33333333
C	10610000
C	8083333.33333333
C	7893333.33333333
C	10066666.6666667
C	8780000
C	10136666.6666667
C	11460000
C	9093333.33333333
C	11896666.6666667
C	8690000
C	8710000
C	12176666.6666667
C	10963333.3333333
C	11883333.3333333
C	11113333.3333333
C	10180000
C	11690000
C	12240000
C	10370000
C	10936666.6666667
C	10976666.6666667
C	9920000
C	10356666.6666667
C	11156666.6666667
C	9573333.33333333
C	9046666.66666667
C	9966666.66666667
C	13476666.6666667
C	11313333.3333333
C	9886666.66666667
C	12843333.3333333
C	11216666.6666667
C	8356666.66666667
C	10290000
C	9896666.66666667
C	9560000
C	8396666.66666667
C	9756666.66666667
C	10263333.3333333
C	9933333.33333333
C	11326666.6666667
C	14170000
C	9196666.66666667
C	8996666.66666667
C	11413333.3333333
C	11286666.6666667
C	10053333.3333333
C	8726666.66666667
C	8946666.66666667
C	11476666.6666667
C	11596666.6666667
C	8656666.66666667
C	8036666.66666667
C	10036666.6666667
C	10820000
C	9806666.66666667
C	8840000
C	11606666.6666667
C	8523333.33333333
C	10573333.3333333
C	7683333.33333333
C	9103333.33333333
C	8163333.33333333
C	11303333.3333333
C	9e+06
C	7626666.66666667
C	11736666.6666667
C	10043333.3333333
C	10273333.3333333
C	8826666.66666667
C	8793333.33333333
C	10843333.3333333
C	9070000
C	8543333.33333333
C	9473333.33333333
C	8743333.33333333
C	8890000
C	8803333.33333333
C	9743333.33333333
C	10126666.6666667
C	7493333.33333333
C	9733333.33333333
C	8616666.66666667
C	10103333.3333333
C	8750000
C	8423333.33333333
C	11806666.6666667
C	11256666.6666667
C	9273333.33333333
C	8433333.33333333
C	8140000
C	7183333.33333333
C	11203333.3333333
C	9096666.66666667
C	9606666.66666667
C	8490000
C	12590000
C	9240000
C	8300000
C	10730000
C	7420000
C	8770000
C	9540000
C	8396666.66666667
C	9713333.33333333
C	10406666.6666667
C	11333333.3333333
C	10083333.3333333
C	12290000
C	10520000
C	10370000
C	9536666.66666667
C	9383333.33333333
C	9560000
C	10033333.3333333
C	12393333.3333333
C	12103333.3333333
C	8963333.33333333
C	11836666.6666667
C	11566666.6666667
C	8783333.33333333
C	9423333.33333333
C	9726666.66666667
C	11660000
C	10940000
C	8116666.66666667
C	10533333.3333333
C	10170000
C	9573333.33333333
C	11246666.6666667
C	9783333.33333333
C	9086666.66666667
C	9406666.66666667
C	9486666.66666667
C	10756666.6666667
C	10016666.6666667
C	13606666.6666667
C	8313333.33333333
C	11950000
C	10486666.6666667
C	11190000
C	9410000
C	7603333.33333333
C	9350000
C	11300000
C	10896666.6666667
C	9386666.66666667
C	12070000
C	11866666.6666667
C	11303333.3333333
C	7426666.66666667
C	8520000
C	11420000
C	9713333.33333333
C	8956666.66666667
C	9036666.66666667
C	9143333.33333333
C	8626666.66666667
C	9620000
C	11946666.6666667
C	11790000
C	8173333.33333333
C	9283333.33333333
C	9480000
C	8850000
C	10470000
C	10450000
C	12873333.3333333
C	9856666.66666667
C	7503333.33333333
C	9186666.66666667
C	8976666.66666667
C	10113333.3333333
C	10340000
C	7146666.66666667
C	11016666.6666667
C	6686666.66666667
C	12316666.6666667
C	10230000
C	9190000
C	11380000
C	10303333.3333333
C	8193333.33333333
C	9860000
C	8983333.33333333
C	7830000
C	10390000
C	10380000
C	10633333.3333333
C	10400000
C	9066666.66666667
C	9206666.66666667
C	7646666.66666667
C	8496666.66666667
C	9230000
C	9603333.33333333
C	8986666.66666667
C	9956666.66666667
C	9693333.33333333
C	10273333.3333333
C	11270000
C	10920000
C	8370000
C	10133333.3333333
C	9016666.66666667
C	9533333.33333333
C	9923333.33333333
C	9643333.33333333
C	7463333.33333333
C	10220000
C	7810000
C	10413333.3333333
C	9116666.66666667
C	11223333.3333333
C	9516666.66666667
C	10910000
C	10633333.3333333
C	9323333.33333333
C	10923333.3333333
C	10040000
C	9446666.66666667
C	9680000
C	10633333.3333333
C	8100000
C	10556666.6666667
C	10823333.3333333
C	9943333.33333333
C	9713333.33333333
C	9906666.66666667
C	8973333.33333333
C	9546666.66666667
C	11400000
C	11283333.3333333
C	8500000
C	11343333.3333333
C	7553333.33333333
C	11850000
C	7e+06
C	12076666.6666667
C	10796666.6666667
C	8880000
C	10913333.3333333
C	10463333.3333333
C	9406666.66666667
C	6086666.66666667
C	10343333.3333333
C	10796666.6666667
C	9646666.66666667
C	10480000
C	10693333.3333333
C	9170000
C	10270000
C	8343333.33333333
C	10920000
C	10420000
C	9050000
C	7360000
C	10323333.3333333
C	8696666.66666667
C	10633333.3333333
C	12496666.6666667
C	9456666.66666667
C	8040000
C	10990000
C	10270000
C	12230000
C	10060000
C	8550000
C	9246666.66666667
C	11233333.3333333
C	7110000
C	9296666.66666667
C	10026666.6666667
C	8693333.33333333
C	9120000
C	11503333.3333333
C	9240000
C	9193333.33333333
C	11370000
C	7903333.33333333
C	9316666.66666667
C	10373333.3333333
C	9276666.66666667
C	11400000
C	9626666.66666667
C	11110000
C	11183333.3333333
C	8760000
C	8863333.33333333
C	10706666.6666667
C	10743333.3333333
C	8870000
C	9123333.33333333
C	11656666.6666667
C	8116666.66666667
C	8303333.33333333
C	10330000
C	11023333.3333333
C	10940000
C	9510000
C	10170000
C	10086666.6666667
C	10473333.3333333
C	8743333.33333333
C	9230000
C	8880000
C	11300000
C	9266666.66666667
C	10256666.6666667
C	8780000
C	9230000
C	9846666.66666667
C	10546666.6666667
C	9770000
C	10653333.3333333
C	9813333.33333333
C	9073333.33333333
C	8376666.66666667
C	12003333.3333333
C	9966666.66666667
C	8243333.33333333
C	8076666.66666667
C	10870000
C	11530000
C	9480000
C	11270000
C	11473333.3333333
C	10056666.6666667
C	10233333.3333333
C	10833333.3333333
C	9943333.33333333
C	12090000
C	9730000
C	9206666.66666667
C	10023333.3333333
C	9113333.33333333
C	8973333.33333333
C	8960000
C	10716666.6666667
C	8250000
C	8236666.66666667
C	11063333.3333333
C	7046666.66666667
C	9493333.33333333
C	9710000
C	7823333.33333333
C	9373333.33333333
C	10516666.6666667
C	8260000
C	10740000
C	9113333.33333333
C	9e+06
C	10506666.6666667
C	10240000
C	9493333.33333333
C	9776666.66666667
C	7153333.33333333
C	9636666.66666667
C	11320000
C	7186666.66666667
C	10266666.6666667
C	9686666.66666667
C	11333333.3333333
C	8720000
C	9273333.33333333
C	10746666.6666667
C	7996666.66666667
C	11540000
C	11033333.3333333
C	8363333.33333333
C	10463333.3333333
C	11833333.3333333
C	9693333.33333333
C	9456666.66666667
C	9020000
C	11876666.6666667
C	9013333.33333333
C	10720000
C	10980000
C	11070000
C	10296666.6666667
C	9976666.66666667
C	8173333.33333333
C	9396666.66666667
C	10693333.3333333
C	10960000
